id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
15878213,97878001,Patricio,Randwick,-33.92393071,151.250177,Entire home/apt,149,3,2,17/2/17,0.65,1,0,1,100
16795715,18995519,Maaike,Randwick,-33.91066515,151.2390281,Private room,56,2,2,21/2/17,0.88,1,84,1,100
17981795,58675772,Emma,Randwick,-33.92387021,151.2543796,Entire home/apt,499,1,0,,,1,364,2,
1984622,10239726,Jane,Randwick,-33.90701698,151.2556151,Entire home/apt,600,14,3,10/2/16,0.11,1,365,4,93
7424136,939134,Ren & Nick,Randwick,-33.91254681,151.2129588,Entire home/apt,210,2,0,,,2,0,4,
14633133,33020344,Neil,Randwick,-33.92984103,151.2376286,Entire home/apt,339,11,0,,,1,174,3,
9849011,4285804,Julie,Randwick,-33.94381552,151.249858,Entire home/apt,149,3,3,18/1/16,0.2,1,0,4,80
17451220,104300392,Bruna,Randwick,-33.92005318,151.2572295,Private room,90,1,0,,,2,361,1,
13453527,31616954,Indre,Randwick,-33.91384448,151.2414788,Entire home/apt,128,1,3,27/2/17,0.32,3,338,1,73
13770869,80803981,Warwick,Randwick,-33.91631417,151.2513966,Private room,54,1,0,,,1,0,1,
16729744,13359889,Jacqui Heeney,Randwick,-33.91038952,151.2556232,Entire home/apt,201,2,0,,,1,52,2,
6768310,27939657,Robert And Mieke,Randwick,-33.91975693,151.2551346,Entire home/apt,121,1,0,,,1,0,2,
10045142,48916917,Nin,Randwick,-33.92004117,151.2523538,Entire home/apt,250,90,0,,,1,307,4,
15746765,99317168,Jeffrey,Randwick,-33.97032658,151.2399615,Entire home/apt,90,2,3,7/3/17,0.67,1,165,2,93
2831994,13840333,Juliet,Randwick,-33.98421955,151.2464575,Private room,85,2,7,15/3/17,0.29,1,335,1,100
16533804,27499948,Thom,Randwick,-33.91675645,151.2477646,Private room,60,18,0,,,1,123,1,
14829296,13469549,Fiona,Randwick,-33.92461652,151.2469798,Entire home/apt,300,1,4,4/2/17,0.68,2,279,3,95
16485331,19757986,Kseniia,Randwick,-33.92229035,151.2254667,Entire home/apt,100,2,2,23/1/17,0.71,1,0,2,100
10503945,54159953,Becky,Randwick,-33.94110325,151.229121,Private room,41,1,10,5/3/17,0.77,2,41,1,94
15026482,94871005,Mel,Randwick,-33.97684665,151.2419877,Shared room,30,1,5,24/1/17,0.82,1,51,1,96
1980127,4431898,Jackie,Randwick,-33.9055781,151.2393865,Entire home/apt,600,7,3,20/11/15,0.11,4,358,4,87
3760438,18544531,Suni & Brandon,Randwick,-33.90007703,151.241139,Entire home/apt,195,5,2,20/1/15,0.07,1,0,4,90
7227218,37838212,Michelle,Randwick,-33.90817514,151.2532759,Entire home/apt,471,10,0,,,1,0,5,
15746903,100610504,Joanne,Randwick,-33.92718283,151.2425163,Entire home/apt,450,7,0,,,1,0,5,
7911057,41714396,Ash,Randwick,-33.9159499,151.226683,Entire home/apt,113,1,2,2/2/17,0.14,21,0,3,70
12666739,1535468,Kate,Randwick,-33.9269169,151.256035,Entire home/apt,180,2,5,25/2/17,1.5,2,20,3,92
16336777,24803982,Lucy,Randwick,-33.91716214,151.2575783,Entire home/apt,250,7,0,,,1,0,2,
17909644,122750661,HomeHost,Randwick,-33.90789296,151.2383219,Entire home/apt,145,2,0,,,1,170,1,
7620495,2480286,Aaron,Randwick,-33.9218177,151.2550291,Private room,83,1,37,2/4/17,3.58,1,175,1,96
16861120,31129071,Bella & Pasquale,Randwick,-33.92041687,151.2419777,Entire home/apt,160,3,0,,,1,158,1,
8832108,22698453,Muneesh,Randwick,-33.92346378,151.2557718,Private room,100,7,1,18/7/16,0.12,1,0,1,100
13715407,80125757,George,Randwick,-33.91300376,151.2679306,Entire home/apt,189,4,5,13/11/16,0.76,1,45,2,96
17909737,7409213,Lisa L'Abode Accommodation,Randwick,-33.94561173,151.2443064,Entire home/apt,350,4,0,,,156,293,5,
9259533,11105633,Maya,Randwick,-33.92210376,151.2289918,Entire home/apt,115,4,4,7/1/17,0.28,1,111,1,100
10045972,51541874,Renee,Randwick,-33.90845789,151.218203,Entire home/apt,689,5,0,,,1,103,4,
8538653,17977423,Nicola,Randwick,-33.92212176,151.2524131,Entire home/apt,165,5,0,,,1,122,2,
16075302,6192017,Rosslyn,Randwick,-33.9268691,151.2527678,Entire home/apt,100,1,3,3/1/17,0.83,2,2,3,87
5839380,21301201,Teresa,Randwick,-33.91387717,151.2476777,Entire home/apt,100,14,0,,,2,0,1,
16861892,47223561,Bjí_rn,Randwick,-33.91925071,151.2578859,Entire home/apt,121,4,1,25/3/17,1,1,13,1,100
13689269,79576999,Juliana,Randwick,-33.90975222,151.2231187,Shared room,25,1,2,23/7/16,0.23,1,0,5,90
3885771,20097508,Cybele,Randwick,-33.9585929,151.2293612,Entire home/apt,121,3,1,22/7/15,0.05,1,0,4,100
7293584,22815472,Rob,Randwick,-33.92268187,151.2433,Private room,89,3,0,,,1,0,1,
17779348,3863312,Tania,Randwick,-33.91717057,151.2488183,Private room,60,2,0,,,1,86,1,
15223446,2783445,Adam,Randwick,-33.93848076,151.2438495,Private room,80,2,0,,,1,335,1,
11642994,24775146,Brad,Randwick,-33.90715591,151.216993,Entire home/apt,110,3,3,1/10/16,0.23,1,280,1,87
17255135,46655032,Ash,Randwick,-33.9460213,151.2566225,Private room,80,7,0,,,3,365,1,
10439062,53777234,Alan,Randwick,-33.91571372,151.256952,Private room,100,2,6,20/2/17,0.47,2,244,1,100
14043572,7409213,Lisa L'Abode Accommodation,Randwick,-33.91296983,151.262759,Entire home/apt,489,4,0,,,156,92,5,
4999620,3231475,Liliya,Randwick,-33.9212398,151.2556059,Private room,79,1,12,24/2/17,0.5,3,365,1,93
8867132,29654626,Alistair,Randwick,-33.91913355,151.2489222,Entire home/apt,149,2,2,31/12/15,0.13,1,0,1,100
9653597,49904768,Kayleigh,Randwick,-33.91379646,151.239621,Private room,38,2,4,24/10/16,0.41,1,15,1,70
13481872,77203557,Aisling,Randwick,-33.9231057,151.2555291,Entire home/apt,87,17,0,,,1,36,2,
16469351,23058258,Amber,Randwick,-33.91941971,151.249697,Private room,41,1,8,19/2/17,2.53,1,64,1,98
13192553,113874,Bondi Beach Holiday Homes,Randwick,-33.9079058,151.2592571,Entire home/apt,700,5,0,,,52,0,6,
936655,5056514,Kelli,Randwick,-33.91857698,151.249054,Entire home/apt,140,3,45,20/3/17,1.09,1,211,1,84
8923316,29422060,Robert,Randwick,-33.94046399,151.2612296,Entire home/apt,210,3,16,20/3/17,1.14,3,91,4,94
16076192,104747443,Victor,Randwick,-33.952983,151.2482467,Entire home/apt,551,7,0,,,1,81,6,
8276745,42812706,Brendan,Randwick,-33.92255369,151.2544992,Entire home/apt,250,14,0,,,1,0,2,
4541188,23548563,Lara,Randwick,-33.92331974,151.255972,Entire home/apt,121,1,1,16/3/16,0.08,1,0,2,100
16337722,18440929,Gavin,Randwick,-33.98229621,151.2456654,Private room,149,2,0,,,1,50,1,
15223639,53344799,Judy,Randwick,-33.92508279,151.2425183,Entire home/apt,201,7,0,,,1,249,2,
8276807,436254,Christina,Randwick,-33.89587644,151.2327845,Entire home/apt,145,2,21,21/3/17,1.3,1,61,1,93
9159588,34344899,Dave,Randwick,-33.91672967,151.2503988,Entire home/apt,201,5,0,,,1,0,2,
15027043,94874540,Jay,Randwick,-33.91514347,151.2378925,Entire home/apt,77,1,0,,,1,0,1,
8376157,38277413,Ashlie,Randwick,-33.90508855,151.2158058,Private room,66,1,16,31/12/16,0.87,1,84,1,94
16599954,41799579,Cathy,Randwick,-33.91919706,151.2354188,Entire home/apt,400,2,0,,,2,175,3,
15535350,10395937,Frank,Randwick,-33.92040593,151.2541859,Entire home/apt,311,2,12,20/3/17,2.95,3,273,5,90
10177484,52259186,Tom,Randwick,-33.9141358,151.258898,Entire home/apt,700,1,0,,,1,0,10,
4607436,23874540,Nina,Randwick,-33.93002284,151.2482481,Entire home/apt,300,1,0,,,1,0,4,
9718787,8982242,Gary,Randwick,-33.92152535,151.2475185,Entire home/apt,400,5,0,,,1,0,3,
2089480,4525873,Marcella,Randwick,-33.9468296,151.2556225,Entire home/apt,140,1,14,25/2/17,0.39,11,73,4,89
10439777,53782069,Jia,Randwick,-33.92071762,151.2307509,Private room,240,1,0,,,1,0,1,
4424094,22965813,Steven,Randwick,-33.92939335,151.2483667,Entire home/apt,250,7,5,12/3/17,0.19,1,363,1,87
12209312,52330964,Adam & Portia,Randwick,-33.91604738,151.2464799,Entire home/apt,121,3,2,30/6/16,0.21,1,0,2,90
5721255,24170611,David,Randwick,-33.90867233,151.2439773,Private room,80,2,0,,,1,0,1,
8866990,16894527,Stuart,Randwick,-33.92701683,151.2597459,Entire home/apt,130,3,6,1/6/16,0.34,1,0,1,97
16797181,111659598,Alex,Randwick,-33.91415454,151.2361245,Entire home/apt,100,1,3,4/3/17,1.36,1,152,2,93
16535045,5283993,Anne-Sophie,Randwick,-33.94604974,151.2435614,Entire home/apt,300,3,0,,,4,266,4,
16469511,9778022,Toby,Randwick,-33.90522564,151.2501839,Private room,110,1,3,13/3/17,1.03,1,153,1,100
6376649,33234810,Lorenzo,Randwick,-33.91924923,151.244088,Private room,60,5,1,11/1/16,0.07,1,0,1,80
15945229,60443963,Krystof,Randwick,-33.91309857,151.2385041,Private room,59,1,1,4/3/17,1,1,4,1,100
10506704,54159953,Becky,Randwick,-33.94106271,151.2305443,Private room,50,1,8,21/3/17,0.55,2,259,1,93
17321819,9408815,Kevin,Randwick,-33.90833142,151.2232476,Private room,60,2,1,11/3/17,1,1,88,1,100
15290211,10462547,William,Randwick,-33.91485034,151.2649174,Entire home/apt,288,2,18,16/2/17,3.75,4,306,3,97
8540649,5522393,Richard,Randwick,-33.94434622,151.259682,Private room,191,1,0,,,1,365,1,
3297133,16655675,Pavel,Randwick,-33.91494688,151.2518518,Entire home/apt,579,7,0,,,1,0,2,
7583828,9857694,Helen,Randwick,-33.90672616,151.2494296,Entire home/apt,350,5,2,3/1/17,0.13,1,0,5,90
13193090,30192566,Cee,Randwick,-33.92339631,151.2506882,Private room,35,3,0,,,1,0,1,
16324005,66654734,Brianna,Randwick,-33.95737254,151.246469,Private room,100,1,0,,,1,41,1,
11227016,20637261,Julia,Randwick,-33.91237773,151.2470407,Entire home/apt,220,3,1,29/2/16,0.08,1,13,1,80
12996501,15155059,Gene,Randwick,-33.92183843,151.2513933,Entire home/apt,149,2,10,4/3/17,1.21,1,5,2,96
4164939,21616294,Estely,Randwick,-33.94118898,151.2368367,Private room,60,7,0,,,1,0,1,
15749266,16867162,Cí_ntia,Randwick,-33.94532813,151.2496805,Private room,100,4,0,,,1,0,1,
11554407,56228841,Peter,Randwick,-33.94597119,151.2535779,Entire home/apt,119,6,4,19/5/16,0.31,2,0,2,95
13848771,14212042,Linda & Cathal,Randwick,-33.94832254,151.2406733,Private room,90,1,2,21/1/17,0.43,2,247,1,100
6902317,23058249,Kelly,Randwick,-33.97025452,151.2524495,Entire home/apt,350,2,11,23/1/17,0.55,1,0,4,96
10834169,13177129,April,Randwick,-33.91266903,151.2378802,Shared room,69,1,9,19/3/17,0.64,3,364,2,96
12078784,64725884,Jason,Randwick,-33.9434499,151.2577874,Private room,94,2,0,,,1,364,1,
15487267,10594180,Nicholas,Randwick,-33.90371277,151.2475536,Entire home/apt,159,1,5,11/2/17,1.61,1,11,2,100
7666953,40244072,Ian And Caroline,Randwick,-33.90897174,151.2375877,Private room,90,1,3,29/11/15,0.15,2,0,1,100
15487352,26558776,Gemma,Randwick,-33.92090485,151.2549566,Entire home/apt,180,7,1,28/11/16,0.24,1,0,2,
189195,912745,Erin,Randwick,-33.91594275,151.2664618,Entire home/apt,190,21,5,12/11/14,0.08,1,346,1,88
12411705,22830764,Andrew,Randwick,-33.91148504,151.2453225,Entire home/apt,125,1,2,14/2/17,0.4,1,365,1,100
7911557,41714396,Ash,Randwick,-33.91394382,151.2273024,Private room,105,1,1,21/12/16,0.29,21,0,2,100
17781544,83326720,Andrew,Randwick,-33.94625245,151.2574077,Entire home/apt,130,4,0,,,1,57,1,
13325022,413420,Sophie,Randwick,-33.90899174,151.2416977,Entire home/apt,97,15,1,20/6/16,0.1,1,0,2,100
9982703,43662948,Maria & Jerome,Randwick,-33.91696907,151.2561219,Private room,77,3,2,15/1/16,0.13,1,0,1,100
13929993,82772163,Bundy,Randwick,-33.93148571,151.2580645,Private room,100,1,0,,,1,0,1,
5329987,27621500,Sonia,Randwick,-33.94044321,151.2334807,Entire home/apt,148,5,1,5/4/15,0.04,1,276,1,100
2118752,4525873,Marcella,Randwick,-33.9457981,151.2549483,Private room,80,1,11,18/11/16,0.28,11,71,1,94
1135725,3231475,Liliya,Randwick,-33.91885247,151.2512587,Private room,75,1,13,6/10/16,0.36,3,282,1,88
13915259,34551039,Jennifer,Randwick,-33.90935996,151.2599871,Private room,69,3,0,,,1,0,1,
8279192,36756718,Surfside,Randwick,-33.91916055,151.2554075,Shared room,33,1,0,,,27,89,8,
2316144,9110251,Amanda,Randwick,-33.90905831,151.2592802,Entire home/apt,395,5,5,9/1/17,0.18,1,126,5,95
3954562,20498814,Wendi,Randwick,-33.91145704,151.2135775,Private room,85,1,2,2/1/17,0.22,1,274,2,90
9983170,44694549,Amy,Randwick,-33.94372485,151.2572917,Private room,85,2,10,6/1/17,0.68,1,276,1,100
8475855,44636122,Caroline,Randwick,-33.92493997,151.2459691,Entire home/apt,650,7,1,6/1/16,0.07,1,0,6,100
11352388,25291261,Asso,Randwick,-33.92196095,151.2338974,Private room,59,1,8,7/2/17,0.6,3,118,1,90
16536840,108802328,Tommy,Randwick,-33.92387975,151.2563459,Private room,60,2,0,,,1,0,2,
15863344,28072698,John,Randwick,-33.94643999,151.2545506,Private room,80,2,2,25/3/17,0.47,1,27,1,100
9721182,50177948,Teige,Randwick,-33.92354987,151.2276678,Private room,54,20,0,,,1,0,1,
12073189,64697218,Jeff,Randwick,-33.91127504,151.264373,Entire home/apt,180,5,1,16/3/17,1,1,14,2,100
15553890,60684255,Rosie,Randwick,-33.92187722,151.2373543,Entire home/apt,90,4,1,31/12/16,0.32,1,120,1,100
13063545,48294512,Lilly,Randwick,-33.91925219,151.2473757,Entire home/apt,76,7,2,4/1/17,0.58,1,0,1,90
4607361,3343037,Ben,Randwick,-33.90439245,151.2476967,Entire home/apt,170,7,2,10/2/16,0.13,1,0,2,80
2315665,11824892,Louise,Randwick,-33.91549206,151.2594655,Entire home/apt,700,7,0,,,1,365,5,
6903190,36178432,Nicola,Randwick,-33.90485911,151.2517997,Entire home/apt,300,7,0,,,1,0,2,
4609445,21654343,Jess,Randwick,-33.91021877,151.2499621,Private room,100,1,1,5/1/17,0.34,1,114,1,100
7428031,7124283,Mathew,Randwick,-33.90686443,151.2209609,Entire home/apt,45,1,2,14/9/15,0.1,1,0,2,100
4609454,1189571,Marion,Randwick,-33.91109114,151.2636633,Entire home/apt,100,2,2,6/3/16,0.07,1,0,2,80
8476093,25045311,Julia,Randwick,-33.91061312,151.2513452,Entire home/apt,121,4,6,27/12/16,0.38,1,0,1,96
8119286,42876273,Nick,Randwick,-33.90518558,151.2376778,Entire home/apt,149,5,0,,,1,0,1,
10769869,13177129,April,Randwick,-33.91293933,151.2395242,Private room,59,1,5,26/2/17,0.4,3,359,1,100
8279545,36756718,Surfside,Randwick,-33.91974114,151.2574111,Shared room,39,1,0,,,27,89,8,
16340477,61346259,Tanika,Randwick,-33.91357386,151.2542467,Private room,69,3,0,,,1,0,1,
12211735,65681665,Roland,Randwick,-33.94380835,151.2276262,Private room,50,1,4,1/1/17,0.4,2,365,1,85
14046748,21517858,LinLin,Randwick,-33.92165657,151.2395773,Private room,55,2,2,12/3/17,1.54,1,8,1,100
16275049,45421084,Christine,Randwick,-33.94489773,151.2543416,Entire home/apt,130,3,2,18/3/17,1.71,5,338,2,90
8279683,36756718,Surfside,Randwick,-33.91924179,151.2571542,Shared room,39,1,0,,,27,89,8,
14046852,12642887,Scott,Randwick,-33.94575175,151.2500009,Private room,50,1,4,4/12/16,0.51,3,199,1,100
15226552,96773813,Kate,Randwick,-33.90523487,151.225248,Entire home/apt,130,7,4,4/2/17,0.88,1,13,1,80
8214256,113874,Bondi Beach Holiday Homes,Randwick,-33.91029127,151.2594802,Entire home/apt,920,3,0,,,52,3,5,
9066462,47290614,Nikki,Randwick,-33.91166037,151.2672772,Entire home/apt,450,4,14,6/3/17,1.05,2,280,5,96
9393024,48720240,Dino,Randwick,-33.92423073,151.2543054,Private room,201,1,1,13/11/15,0.06,1,0,1,100
5919639,30742359,Naomi,Randwick,-33.91122855,151.2167511,Private room,60,1,7,5/1/16,0.29,1,310,1,86
16420038,7925047,Maya,Randwick,-33.93860131,151.2446011,Private room,80,2,2,2/1/17,0.63,2,0,1,80
13063965,50810089,Paul,Randwick,-33.98093557,151.2458109,Entire home/apt,110,1,2,21/5/16,0.19,1,48,1,
16090518,6192017,Rosslyn,Randwick,-33.92672356,151.2528403,Private room,73,2,3,6/1/17,0.77,2,5,1,87
17781744,1687707,Bill,Randwick,-33.9130629,151.2570402,Private room,50,5,0,,,1,7,1,
13850436,20192346,Cristina,Randwick,-33.90901197,151.2384217,Entire home/apt,85,4,1,27/9/16,0.16,1,92,1,100
14995025,22910858,Evelyn,Randwick,-33.93269181,151.2541693,Private room,69,1,14,26/3/17,2.21,1,82,1,97
4609022,23882033,Adam,Randwick,-33.9353278,151.2449224,Entire home/apt,250,4,0,,,1,7,4,
13046267,72190790,Christine,Randwick,-33.92777686,151.2535814,Private room,80,2,18,11/3/17,2.05,1,84,1,100
12473349,6640059,Alanna,Randwick,-33.91884086,151.2590496,Private room,170,2,5,16/3/17,0.51,1,0,1,88
7296845,38219234,Adam,Randwick,-33.90994145,151.2511884,Entire home/apt,52,3,11,30/3/17,0.57,1,8,2,87
15225877,64253705,Sabine,Randwick,-33.94225392,151.2390396,Entire home/apt,170,2,10,24/3/17,1.62,2,358,2,96
1856519,9590670,Lisa,Randwick,-33.93653642,151.2466355,Private room,90,2,80,23/3/17,1.99,1,357,1,94
13252921,9838293,Indranil,Randwick,-33.92529518,151.2337658,Private room,52,1,0,,,1,0,1,
8410964,44307151,Denise,Randwick,-33.91913347,151.2504167,Private room,125,1,36,12/3/17,2.03,1,295,1,97
9593881,49655438,Nadine,Randwick,-33.91361367,151.236423,Private room,85,3,14,11/3/17,0.99,1,81,1,91
16799931,23438198,Jon,Randwick,-33.90974721,151.2361547,Entire home/apt,300,1,2,17/3/17,1.18,2,342,2,90
15554770,42030215,Zoe,Randwick,-33.91268076,151.2428784,Private room,45,2,1,29/10/16,0.19,1,0,1,100
8018156,23472862,Matthew,Randwick,-33.94526183,151.2568418,Entire home/apt,149,2,2,20/7/16,0.14,2,2,1,80
10508526,32559533,Abhishek,Randwick,-33.91220788,151.2464335,Private room,100,5,0,,,1,365,1,
9263358,30259550,Aileen,Randwick,-33.91886938,151.2591983,Private room,90,2,0,,,2,363,1,
16406555,27749186,Sarah,Randwick,-33.94236338,151.2614175,Entire home/apt,201,4,2,25/3/17,1.18,1,15,2,100
5527617,28667498,Javiera,Randwick,-33.90596966,151.2231017,Entire home/apt,170,3,25,8/3/17,1.07,1,10,2,92
16649914,17435584,Andrew,Randwick,-33.95065316,151.2502079,Entire home/apt,250,4,0,,,1,182,3,
8018049,23472862,Matthew,Randwick,-33.94410305,151.25514,Private room,60,1,11,16/4/16,0.58,2,0,1,98
481422,2344190,Claire,Randwick,-33.92983223,151.2557457,Private room,69,1,12,30/3/17,0.49,2,335,1,87
17783194,121444212,Matt,Randwick,-33.94518848,151.2609877,Entire home/apt,219,3,0,,,1,20,3,
3234148,16367650,Ronan,Randwick,-33.92692181,151.2552801,Entire home/apt,125,7,1,29/6/15,0.05,1,0,2,60
4610415,17292138,Lo,Randwick,-33.91176867,151.2470457,Private room,48,1,3,28/7/16,0.32,2,0,1,100
11033052,40471319,Simon,Randwick,-33.90393144,151.2507052,Private room,69,4,8,21/1/17,0.6,1,181,1,91
2644384,13538712,Emily & Rob,Randwick,-33.91109119,151.2447221,Entire home/apt,400,7,1,5/1/16,0.07,1,358,2,100
13720258,57562076,Vinicius,Randwick,-33.94134274,151.2425527,Shared room,22,14,0,,,1,0,2,
15167306,4542626,Tina,Randwick,-33.91337745,151.265803,Entire home/apt,275,3,1,5/1/17,0.33,5,365,2,100
9203524,22672453,Karissa,Randwick,-33.91582277,151.2550313,Entire home/apt,451,3,1,5/1/17,0.33,1,0,7,100
17655936,13283026,Jade,Randwick,-33.94478617,151.2570697,Entire home/apt,149,2,0,,,1,27,2,
9465653,987062,Jessica,Randwick,-33.92378709,151.2467693,Entire home/apt,195,7,1,20/1/16,,1,0,2,
9529496,18546563,Kat,Randwick,-33.90976093,151.2625006,Entire home/apt,104,21,1,15/2/16,0.07,1,0,2,80
17000611,99460184,William,Randwick,-33.9078089,151.2565473,Private room,102,3,0,,,1,365,1,
9464022,49043921,David,Randwick,-33.94252488,151.2575715,Private room,100,2,2,31/12/16,0.13,1,0,1,100
13116277,72947814,Yummi Ong,Randwick,-33.96731531,151.242985,Private room,80,1,7,22/3/17,1.36,2,357,2,94
7311738,22979286,Emma & Gabriel,Randwick,-33.91199657,151.2389587,Private room,100,2,24,24/2/17,2.32,2,171,1,86
17656048,120150744,Stacy,Randwick,-33.90408465,151.214399,Entire home/apt,90,2,0,,,1,33,1,
16738554,52899254,Yves,Randwick,-33.9100043,151.2210998,Entire home/apt,100,6,0,,,2,0,2,
8556638,27247556,Steph,Randwick,-33.94406056,151.2579068,Private room,62,1,4,19/3/16,0.22,1,0,1,100
16328566,66179550,Karel,Randwick,-33.94266337,151.2522363,Private room,72,2,3,16/2/17,0.97,1,0,1,93
6317788,31252323,Meital,Randwick,-33.92739539,151.2360329,Entire home/apt,149,5,1,9/7/16,0.11,1,94,4,80
2710421,13871362,Brendan,Randwick,-33.90722848,151.2171522,Entire home/apt,790,4,2,2/1/16,0.07,1,0,8,70
9464125,35031886,Anna,Randwick,-33.92361294,151.2398399,Entire home/apt,121,7,1,2/1/16,0.07,1,0,1,80
10055650,8311322,Michelle,Randwick,-33.91208293,151.2612445,Entire home/apt,180,1,2,1/1/17,0.13,1,83,1,90
17982048,123532688,Marjan,Randwick,-33.94035772,151.2435386,Entire home/apt,523,5,0,,,1,0,7,
9722809,50183566,Petra,Randwick,-33.90415525,151.2500608,Private room,66,1,26,4/9/16,1.7,3,183,1,92
4152255,2504162,Melissa,Randwick,-33.90894896,151.2420589,Entire home/apt,220,3,13,30/3/17,0.51,2,150,2,86
16147053,20341162,Erin,Randwick,-33.90866404,151.2427442,Entire home/apt,299,3,1,6/1/17,0.34,1,0,3,100
5663066,28997119,Blair,Randwick,-33.94546662,151.2362796,Entire home/apt,315,5,2,2/1/17,0.13,1,130,4,100
4609773,18241934,Daryn,Randwick,-33.90976136,151.2545868,Entire home/apt,700,2,3,28/1/17,0.8,1,226,4,100
9465905,49056349,Ashley,Randwick,-33.92599247,151.2506204,Entire home/apt,100,14,0,,,1,0,1,
17000829,107102659,Amanda,Randwick,-33.91802983,151.2381362,Entire home/apt,298,1,3,18/3/17,1.7,1,263,3,100
13853330,81822758,Nikki,Randwick,-33.92203892,151.2542552,Entire home/apt,90,2,24,2/4/17,3.04,1,40,1,94
13392904,31546449,David,Randwick,-33.90727604,151.2470375,Private room,80,5,8,22/12/16,0.93,2,35,1,95
14859331,60432961,Rae,Randwick,-33.91475279,151.2235464,Entire home/apt,180,1,18,1/4/17,2.77,1,176,3,96
17259560,35906283,Jessica,Randwick,-33.91337654,151.2541087,Private room,52,15,0,,,1,66,1,
7956943,10977192,Steven,Randwick,-33.91172978,151.260825,Entire home/apt,199,1,2,1/4/17,0.58,2,91,2,100
7827542,41218397,Rachel,Randwick,-33.91567019,151.2588702,Private room,42,14,1,19/11/15,0.06,1,0,1,
7901220,41661356,Anat,Randwick,-33.92790394,151.2460116,Entire home/apt,400,7,1,3/1/16,0.07,1,0,5,100
17980488,71726869,Michele,Randwick,-33.90902026,151.2199551,Entire home/apt,551,7,0,,,1,95,6,
